venue,year,identifier,comment
DKE,,journals/dke/dke99
DKE,,journals/dke/dke100
DKE,,journals/dke/dke101
DKE,,journals/dke/dke102
DKE,,journals/dke/dke103
DKE,,journals/dke/dke104
DKE,,journals/dke/dke105
DKE,,journals/dke/dke106
DKE,,journals/dke/dke107
DKE,,journals/dke/dke108
DKE,,journals/dke/dke109
DKE,,journals/dke/dke110
DKE,,journals/dke/dke111
DKE,,journals/dke/dke112
DKE,,journals/dke/dke113
DKE,,journals/dke/dke114
DKE,,journals/dke/dke115
DKE,,journals/dke/dke116
DKE,,journals/dke/dke117
DKE,,journals/dke/dke118
DKE,,journals/dke/dke119
DKE,,journals/dke/dke120
DKE,,journals/dke/dke121
DKE,,journals/dke/dke122
DKE,,journals/dke/dke123
DKE,,journals/dke/dke124
DKE,,journals/dke/dke125
DKE,,journals/dke/dke126
DKE,,journals/dke/dke127
DKE,,journals/dke/dke128
DKE,,journals/dke/dke129
DKE,,journals/dke/dke130
DASFAA,,conf/dasfaa/dasfaa89
DASFAA,,conf/dasfaa/dasfaa91
DASFAA,,conf/dasfaa/dasfaa93
DASFAA,,conf/dasfaa/dasfaa95
DASFAA,,conf/dasfaa/dasfaa97
DASFAA,,conf/dasfaa/dasfaa99
DASFAA,,conf/adbis/adbis2000
DASFAA,,conf/dasfaa/dasfaa2001
DASFAA,,conf/dasfaa/dasfaa2003
DASFAA,,conf/dasfaa/dasfaa2004
DASFAA,,conf/dasfaa/dasfaa2005
DASFAA,,conf/dasfaa/dasfaa2006
DASFAA,,conf/dasfaa/dasfaa2007
DASFAA,,conf/dasfaa/dasfaa2008
DASFAA,,conf/dasfaa/dasfaa2009
DASFAA,,conf/dasfaa/dasfaa2010-1
DASFAA,,conf/dasfaa/dasfaa2010-2
DASFAA,,conf/dasfaa/dasfaa2011-1
DASFAA,,conf/dasfaa/dasfaa2011-2
DASFAA,,conf/dasfaa/dasfaa2012-1
DASFAA,,conf/dasfaa/dasfaa2012-2
DASFAA,,conf/dasfaa/dasfaa2013-1
DASFAA,,conf/dasfaa/dasfaa2013-2
DASFAA,,conf/dasfaa/dasfaa2014-1
DASFAA,,conf/dasfaa/dasfaa2014-2
DASFAA,,conf/dasfaa/dasfaa2015-1
DASFAA,,conf/dasfaa/dasfaa2015-2
DASFAA,,conf/dasfaa/dasfaa2016-1
DASFAA,,conf/dasfaa/dasfaa2016-2
DASFAA,,conf/dasfaa/dasfaa2017-1
DASFAA,,conf/dasfaa/dasfaa2017-2
DASFAA,,conf/dasfaa/dasfaa2018-1
DASFAA,,conf/dasfaa/dasfaa2018-2
DASFAA,,conf/dasfaa/dasfaa2019-1
DASFAA,,conf/dasfaa/dasfaa2019-2
DASFAA,,conf/dasfaa/dasfaa2020-1
DASFAA,,conf/dasfaa/dasfaa2020-2
DASFAA,,conf/dasfaa/dasfaa2020-3
PODS,,conf/pods/pods82
PODS,,conf/pods/pods83
PODS,,conf/pods/pods84
PODS,,conf/pods/pods85
PODS,,conf/pods/pods86
PODS,,conf/pods/pods87
PODS,,conf/pods/pods88
PODS,,conf/pods/pods89
PODS,,conf/pods/pods90
PODS,,conf/pods/pods91
PODS,,conf/pods/pods92
PODS,,conf/pods/pods93
PODS,,conf/pods/pods94
PODS,,conf/pods/pods95
PODS,,conf/pods/pods96
PODS,,conf/pods/pods97
PODS,,conf/pods/pods98
PODS,,conf/pods/pods99
PODS,,conf/pods/pods2000
PODS,,conf/pods/pods2001
PODS,,conf/pods/pods02
PODS,,conf/pods/pods2003
PODS,,conf/pods/pods2004
PODS,,conf/pods/pods2005
PODS,,conf/pods/pods2006
PODS,,conf/pods/pods2007
PODS,,conf/pods/pods2008
PODS,,conf/pods/pods2009
PODS,,conf/pods/pods2010
PODS,,conf/pods/pods2011
PODS,,conf/pods/pods2012
PODS,,conf/pods/pods2013
PODS,,conf/pods/pods2014
PODS,,conf/pods/pods2015
PODS,,conf/pods/pods2016
PODS,,conf/pods/pods2017
PODS,,conf/pods/pods2018
PODS,,conf/pods/pods2019
PODS,,conf/pods/pods2020
